round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
1,40,32,0,3,4.301162633521313,0.0,False,2
1,41,32,3,0,4.301162633521313,0.0,False,2
1,42,32,0,3,4.301162633521313,0.0,False,2
1,43,32,3,0,4.301162633521313,0.0,False,2
1,44,32,0,3,4.301162633521313,0.0,False,2
1,45,32,3,0,4.301162633521313,0.0,False,2
1,46,32,0,3,4.301162633521313,0.0,False,2
1,47,32,3,0,4.301162633521313,0.0,False,2
1,48,32,0,3,4.301162633521313,0.0,False,2
1,49,32,3,0,4.301162633521313,0.0,False,2
1,50,32,0,3,4.301162633521313,0.0,False,2
1,51,32,3,0,4.301162633521313,0.0,False,2
1,52,32,0,3,4.301162633521313,0.0,False,2
1,53,32,3,0,4.301162633521313,0.0,False,2
1,54,32,0,3,4.301162633521313,0.0,False,2
1,55,32,3,0,4.301162633521313,0.0,False,2
1,56,32,0,3,4.301162633521313,0.0,False,2
1,57,32,3,0,4.301162633521313,0.0,False,2
1,58,32,0,3,4.301162633521313,0.0,False,2
1,59,32,3,0,4.301162633521313,0.0,False,2
1,60,32,0,3,4.301162633521313,0.0,False,2
1,61,32,3,0,4.301162633521313,0.0,False,2
1,62,32,0,3,4.301162633521313,0.0,False,2
1,63,32,3,0,4.301162633521313,0.0,False,2
1,64,32,0,3,4.301162633521313,0.0,False,2
1,65,32,3,0,4.301162633521313,0.0,False,2
1,66,32,0,3,4.301162633521313,0.0,False,2
1,67,32,3,0,4.301162633521313,0.0,False,2
1,68,32,0,3,4.301162633521313,0.0,False,2
1,69,32,3,0,4.301162633521313,0.0,False,2
1,70,32,0,3,4.301162633521313,0.0,False,2
1,71,32,3,0,4.301162633521313,0.0,False,2
1,72,32,0,3,4.301162633521313,0.0,False,2
1,73,32,3,0,4.301162633521313,0.0,False,2
1,74,32,0,3,4.301162633521313,0.0,False,2
1,75,32,3,0,4.301162633521313,0.0,False,2
1,76,32,0,3,4.301162633521313,0.0,False,2
1,77,32,3,0,4.301162633521313,0.0,False,2
1,78,32,0,3,4.301162633521313,0.0,False,2
1,79,32,3,0,4.301162633521313,0.0,False,2
1,80,32,0,3,4.301162633521313,0.0,False,2
1,81,32,3,0,4.301162633521313,0.0,False,2
1,82,32,0,3,4.301162633521313,0.0,False,2
1,83,32,3,0,4.301162633521313,0.0,False,2
1,84,32,0,3,4.301162633521313,0.0,False,2
1,85,32,3,0,4.301162633521313,0.0,False,2
1,86,32,0,3,4.301162633521313,0.0,False,2
1,87,32,3,0,4.301162633521313,0.0,False,2
1,88,32,0,3,4.301162633521313,0.0,False,2
1,89,32,3,0,4.301162633521313,0.0,False,2
1,90,32,0,3,4.301162633521313,0.0,False,2
1,91,32,3,0,4.301162633521313,0.0,False,2
1,92,32,0,3,4.301162633521313,0.0,False,2
1,93,32,3,0,4.301162633521313,0.0,False,2
1,94,32,0,3,4.301162633521313,0.0,False,2
1,95,32,3,0,4.301162633521313,0.0,False,2
1,96,32,0,3,4.301162633521313,0.0,False,2
1,97,32,3,0,4.301162633521313,0.0,False,2
1,98,32,0,3,4.301162633521313,0.0,False,2
1,99,32,3,0,4.301162633521313,0.0,False,2
2,0,22,1,3,4.911720676097125,,False,1
2,1,26,0,1,9.300537618869138,4.388816942772013,False,1
2,2,9,3,0,8.980882473343028,-0.3196551455261094,False,1
2,3,15,2,3,6.324555320336759,-2.656327153006269,False,1
2,4,11,1,0,7.516648189186454,1.192092868849695,False,1
2,5,4,2,1,5.667892024377317,-1.8487561648091368,False,1
2,6,4,1,2,5.667892024377317,0.0,False,1
2,7,4,2,1,5.667892024377317,0.0,False,1
2,8,4,1,2,5.667892024377317,0.0,False,1
2,9,4,2,1,5.667892024377317,0.0,False,1
2,10,4,1,2,5.667892024377317,0.0,False,1
2,11,4,2,1,5.667892024377317,0.0,False,1
2,12,4,1,2,5.667892024377317,0.0,False,1
2,13,4,2,1,5.667892024377317,0.0,False,1
2,14,4,1,2,5.667892024377317,0.0,False,1
2,15,4,2,1,5.667892024377317,0.0,False,1
2,16,4,1,2,5.667892024377317,0.0,False,1
2,17,4,2,1,5.667892024377317,0.0,False,1
2,18,4,1,2,5.667892024377317,0.0,False,1
2,19,4,2,1,5.667892024377317,0.0,False,1
2,20,4,1,2,5.667892024377317,0.0,False,1
2,21,4,2,1,5.667892024377317,0.0,False,1
2,22,4,1,2,5.667892024377317,0.0,False,1
2,23,4,2,1,5.667892024377317,0.0,False,1
2,24,4,1,2,5.667892024377317,0.0,False,1
2,25,4,2,1,5.667892024377317,0.0,False,1
2,26,4,1,2,5.667892024377317,0.0,False,1
2,27,4,2,1,5.667892024377317,0.0,False,1
2,28,4,1,2,5.667892024377317,0.0,False,1
2,29,4,2,1,5.667892024377317,0.0,False,1
2,30,4,1,2,5.667892024377317,0.0,False,1
2,31,4,2,1,5.667892024377317,0.0,False,1
2,32,4,1,2,5.667892024377317,0.0,False,1
2,33,4,2,1,5.667892024377317,0.0,False,1
2,34,4,1,2,5.667892024377317,0.0,False,1
2,35,4,2,1,5.667892024377317,0.0,False,1
2,36,4,1,2,5.667892024377317,0.0,False,1
2,37,4,2,1,5.667892024377317,0.0,False,1
2,38,4,1,2,5.667892024377317,0.0,False,1
