pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,nll,ll,n_actions,eval_index,task_id
0.006005859375000089,0.0200048828125,0.3080712890625,0.0,0.0,47.47709283772409,-47.47709283772409,62,11,0
0.13544921875000004,0.1262353515625,0.0543212890625,0.0,0.0,48.316212757879754,-48.316212757879754,62,35,0
0.13544921875000004,0.17873535156249998,0.0543212890625,0.0,0.0,49.948313974315234,-49.948313974315234,62,28,0
0.30732421875000004,0.24692382812499997,0.075986328125,0.0,0.0,51.15584135128631,-51.15584135128631,62,7,0
0.68544921875,0.0737353515625,0.0543212890625,0.0,0.0,51.789665544741304,-51.789665544741304,62,29,0
0.39003906250000003,0.19544921875,0.2120654296875,0.0,0.0,53.20118980598414,-53.20118980598414,62,4,0
0.67578125,0.05702148437499999,0.1299365234375,0.0,0.0,54.63827465644886,-54.63827465644886,62,5,0
0.65,0.145,0.155,0.0,0.0,56.06208420510054,-56.06208420510054,62,1,0
0.65,0.145,0.155,0.0,0.0,56.06208420510054,-56.06208420510054,62,2,0
0.44213867187500006,0.0200048828125,0.3171337890625,0.0,0.0,56.7546168451394,-56.7546168451394,62,15,0
0.85732421875,0.14192382812499998,0.075986328125,0.0,0.0,62.685525542934876,-62.685525542934876,62,10,0
1.15380859375,0.21513671874999998,0.265732421875,0.0,0.0,89.32289333201543,-89.32289333201543,62,6,0
0.05361871719360356,0.07344345569610596,0.10689308166503907,0.0,0.0,33.577993140410186,-33.577993140410186,61,78,1
0.07080621719360358,0.07344345569610596,0.10689308166503907,0.0,0.0,33.577993140410186,-33.577993140410186,61,74,1
0.0879937171936036,0.07344345569610596,0.10689308166503907,0.0,0.0,33.577993140410186,-33.577993140410186,61,77,1
