round,rep,step,region,center_dist
2,92,4,38,2.102379604162864
2,92,5,1,0.3726779962499656
2,92,6,27,3.0413812651491097
2,93,1,38,2.102379604162864
2,93,2,0,4.031128874149275
2,93,3,28,4.272001872658765
2,93,4,24,7.353783040041364
2,93,5,37,9.62405574482982
2,94,1,15,6.324555320336759
2,94,2,23,4.257346591481601
2,94,3,12,5.60257877132387
2,94,4,33,4.83620604284897
2,95,1,5,3.922867431979939
2,95,2,0,4.031128874149275
2,95,3,20,7.25
2,95,4,24,7.353783040041364
2,95,5,37,9.62405574482982
2,95,6,9,8.980882473343028
2,96,1,38,2.102379604162864
2,96,2,1,0.3726779962499656
2,96,3,23,4.257346591481601
2,96,4,27,3.0413812651491097
2,96,5,28,4.272001872658765
2,96,6,12,5.60257877132387
2,96,7,4,5.667892024377317
2,97,1,38,2.102379604162864
2,97,2,1,0.3726779962499656
2,97,3,23,4.257346591481601
2,97,4,27,3.0413812651491097
2,97,5,28,4.272001872658765
2,97,6,12,5.60257877132387
2,97,7,23,4.257346591481601
2,97,8,38,2.102379604162864
2,98,1,5,3.922867431979939
2,98,2,0,4.031128874149275
2,98,3,20,7.25
2,98,4,24,7.353783040041364
2,98,5,37,9.62405574482982
2,98,6,26,9.300537618869138
2,99,1,38,2.102379604162864
2,99,2,0,4.031128874149275
2,99,3,28,4.272001872658765
2,99,4,24,7.353783040041364
2,99,5,37,9.62405574482982
3,0,1,24,5.131093937943448
3,0,2,35,4.505099151777565
3,0,3,38,4.403281604540968
3,0,4,40,8.776744840770979
3,0,5,41,2.692582403567252
3,0,6,38,4.403281604540968
3,0,7,24,5.131093937943448
3,0,8,35,4.505099151777565
3,1,1,24,5.131093937943448
3,1,2,35,4.505099151777565
3,1,3,38,4.403281604540968
3,1,4,40,8.776744840770979
3,1,5,41,2.692582403567252
3,1,6,24,5.131093937943448
3,1,7,35,4.505099151777565
3,1,8,41,2.692582403567252
3,2,1,24,5.131093937943448
3,2,2,13,9.213851622877105
3,2,3,39,5.425751147095126
3,2,4,40,8.776744840770979
3,2,5,30,4.808846015417836
3,3,1,24,5.131093937943448
3,3,2,13,9.213851622877105
3,3,3,39,5.425751147095126
3,3,4,40,8.776744840770979
3,3,5,30,4.808846015417836
3,4,1,42,6.9731628404906765
3,4,2,11,8.872554436137442
3,4,3,10,10.159724405711012
3,5,1,42,6.9731628404906765
3,5,2,11,8.872554436137442
3,5,3,10,10.159724405711012
3,6,1,24,5.131093937943448
3,6,2,41,2.692582403567252
3,7,1,42,6.9731628404906765
3,7,2,11,8.872554436137442
3,7,3,9,8.517954892787092
3,7,4,26,7.094231811831356
3,7,5,1,5.21477492812685
3,7,6,4,6.726812023536855
3,8,1,24,5.131093937943448
3,8,2,13,9.213851622877105
3,8,3,39,5.425751147095126
3,8,4,11,8.872554436137442
3,8,5,17,1.1045361017187256
3,8,6,9,8.517954892787092
3,8,7,6,2.024845673131659
3,8,8,4,6.726812023536855
3,9,1,42,6.9731628404906765
3,9,2,35,4.505099151777565
3,9,3,41,2.692582403567252
3,9,4,24,5.131093937943448
3,9,5,35,4.505099151777565
3,9,6,42,6.9731628404906765
3,10,1,42,6.9731628404906765
3,10,2,35,4.505099151777565
3,10,3,41,2.692582403567252
3,10,4,24,5.131093937943448
3,10,5,35,4.505099151777565
3,10,6,42,6.9731628404906765
3,11,1,24,5.131093937943448
3,11,2,41,2.692582403567252
3,12,1,42,6.9731628404906765
3,12,2,35,4.505099151777565
3,12,3,41,2.692582403567252
3,12,4,38,4.403281604540968
3,12,5,24,5.131093937943448
3,12,6,35,4.505099151777565
3,13,1,42,6.9731628404906765
3,13,2,13,9.213851622877105
3,13,3,26,7.094231811831356
3,13,4,24,5.131093937943448
3,13,5,11,8.872554436137442
3,13,6,41,2.692582403567252
3,13,7,9,8.517954892787092
3,14,1,24,5.131093937943448
3,14,2,41,2.692582403567252
3,15,1,24,5.131093937943448
3,15,2,35,4.505099151777565
3,15,3,38,4.403281604540968
3,15,4,40,8.776744840770979
3,15,5,41,2.692582403567252
3,15,6,38,4.403281604540968
3,15,7,17,1.1045361017187256
3,15,8,16,2.302172886644267
3,16,1,24,5.131093937943448
3,16,2,13,9.213851622877105
3,16,3,39,5.425751147095126
3,16,4,40,8.776744840770979
3,16,5,30,4.808846015417836
3,17,1,24,5.131093937943448
3,17,2,35,4.505099151777565
3,17,3,38,4.403281604540968
3,17,4,40,8.776744840770979
3,17,5,41,2.692582403567252
3,17,6,24,5.131093937943448
3,17,7,13,9.213851622877105
3,17,8,39,5.425751147095126
3,18,1,24,5.131093937943448
3,18,2,35,4.505099151777565
3,18,3,38,4.403281604540968
3,18,4,40,8.776744840770979
3,18,5,41,2.692582403567252
3,18,6,24,5.131093937943448
3,18,7,35,4.505099151777565
3,18,8,41,2.692582403567252
3,19,1,42,6.9731628404906765
3,19,2,35,4.505099151777565
3,19,3,41,2.692582403567252
3,19,4,24,5.131093937943448
3,19,5,35,4.505099151777565
3,19,6,42,6.9731628404906765
3,20,1,24,5.131093937943448
3,20,2,35,4.505099151777565
3,20,3,38,4.403281604540968
3,20,4,40,8.776744840770979
3,20,5,41,2.692582403567252
3,20,6,38,4.403281604540968
3,20,7,17,1.1045361017187256
3,20,8,6,2.024845673131659
3,21,1,24,5.131093937943448
3,21,2,13,9.213851622877105
3,21,3,39,5.425751147095126
3,21,4,42,6.9731628404906765
3,21,5,17,1.1045361017187256
3,21,6,11,8.872554436137442
3,21,7,6,2.024845673131659
3,21,8,9,8.517954892787092
3,21,9,26,7.094231811831356
3,22,1,24,5.131093937943448
3,22,2,41,2.692582403567252
3,23,1,42,6.9731628404906765
3,23,2,11,8.872554436137442
3,23,3,10,10.159724405711012
3,24,1,24,5.131093937943448
3,24,2,13,9.213851622877105
3,24,3,39,5.425751147095126
3,24,4,11,8.872554436137442
3,24,5,17,1.1045361017187256
3,24,6,26,7.094231811831356
3,24,7,6,2.024845673131659
3,25,1,42,6.9731628404906765
3,25,2,11,8.872554436137442
3,25,3,9,8.517954892787092
3,25,4,4,6.726812023536855
3,26,1,42,6.9731628404906765
3,26,2,13,9.213851622877105
3,26,3,26,7.094231811831356
3,26,4,11,8.872554436137442
3,26,5,11,8.872554436137442
3,26,6,10,10.159724405711012
3,26,7,9,8.517954892787092
3,27,1,24,5.131093937943448
3,27,2,35,4.505099151777565
3,27,3,38,4.403281604540968
3,27,4,40,8.776744840770979
3,27,5,41,2.692582403567252
3,27,6,38,4.403281604540968
3,27,7,24,5.131093937943448
3,27,8,41,2.692582403567252
3,27,9,42,6.9731628404906765
3,28,1,24,5.131093937943448
3,28,2,41,2.692582403567252
3,29,1,24,5.131093937943448
3,29,2,35,4.505099151777565
3,29,3,38,4.403281604540968
3,29,4,40,8.776744840770979
3,29,5,41,2.692582403567252
3,29,6,38,4.403281604540968
3,29,7,24,5.131093937943448
3,29,8,35,4.505099151777565
3,30,1,24,5.131093937943448
3,30,2,41,2.692582403567252
3,31,1,42,6.9731628404906765
3,31,2,11,8.872554436137442
3,31,3,9,8.517954892787092
3,31,4,4,6.726812023536855
3,32,1,42,6.9731628404906765
3,32,2,13,9.213851622877105
3,32,3,26,7.094231811831356
3,32,4,11,8.872554436137442
3,32,5,11,8.872554436137442
3,32,6,10,10.159724405711012
3,32,7,42,6.9731628404906765
3,32,8,35,4.505099151777565
3,32,9,5,3.435921354681383
3,33,1,42,6.9731628404906765
3,33,2,35,4.505099151777565
3,33,3,41,2.692582403567252
3,33,4,38,4.403281604540968
3,33,5,17,1.1045361017187256
3,33,6,6,2.024845673131659
3,34,1,24,5.131093937943448
3,34,2,13,9.213851622877105
3,34,3,39,5.425751147095126
3,34,4,11,8.872554436137442
3,34,5,30,4.808846015417836
3,34,6,26,7.094231811831356
3,35,1,42,6.9731628404906765
3,35,2,35,4.505099151777565
3,35,3,41,2.692582403567252
3,35,4,24,5.131093937943448
3,35,5,35,4.505099151777565
3,35,6,42,6.9731628404906765
3,36,1,24,5.131093937943448
3,36,2,13,9.213851622877105
3,36,3,39,5.425751147095126
3,36,4,42,6.9731628404906765
3,36,5,30,4.808846015417836
3,36,6,11,8.872554436137442
3,36,7,26,7.094231811831356
3,36,8,42,6.9731628404906765
3,37,1,42,6.9731628404906765
3,37,2,11,8.872554436137442
3,37,3,10,10.159724405711012
3,38,1,24,5.131093937943448
3,38,2,35,4.505099151777565
3,38,3,38,4.403281604540968
3,38,4,40,8.776744840770979
3,38,5,41,2.692582403567252
3,38,6,24,5.131093937943448
3,38,7,35,4.505099151777565
3,38,8,41,2.692582403567252
3,39,1,42,6.9731628404906765
3,39,2,13,9.213851622877105
3,39,3,26,7.094231811831356
3,39,4,24,5.131093937943448
3,39,5,11,8.872554436137442
3,39,6,41,2.692582403567252
3,39,7,9,8.517954892787092
3,40,1,42,6.9731628404906765
3,40,2,13,9.213851622877105
3,40,3,26,7.094231811831356
3,40,4,24,5.131093937943448
3,40,5,1,5.21477492812685
3,40,6,41,2.692582403567252
3,40,7,5,3.435921354681383
3,40,8,19,3.758324094593227
3,40,9,8,2.948634335492355
3,41,1,24,5.131093937943448
3,41,2,41,2.692582403567252
3,42,1,42,6.9731628404906765
3,42,2,13,9.213851622877105
3,42,3,26,7.094231811831356
3,42,4,11,8.872554436137442
3,42,5,1,5.21477492812685
3,42,6,9,8.517954892787092
3,42,7,4,6.726812023536855
3,43,1,24,5.131093937943448
3,43,2,41,2.692582403567252
3,44,1,24,5.131093937943448
3,44,2,41,2.692582403567252
3,45,1,42,6.9731628404906765
3,45,2,35,4.505099151777565
3,45,3,41,2.692582403567252
3,45,4,38,4.403281604540968
3,45,5,24,5.131093937943448
3,45,6,35,4.505099151777565
3,46,1,24,5.131093937943448
3,46,2,13,9.213851622877105
3,46,3,39,5.425751147095126
3,46,4,40,8.776744840770979
3,46,5,17,1.1045361017187256
3,46,6,6,2.024845673131659
3,47,1,42,6.9731628404906765
3,47,2,35,4.505099151777565
3,47,3,41,2.692582403567252
3,47,4,24,5.131093937943448
3,47,5,35,4.505099151777565
3,47,6,42,6.9731628404906765
3,48,1,24,5.131093937943448
3,48,2,35,4.505099151777565
3,48,3,38,4.403281604540968
3,48,4,40,8.776744840770979
3,48,5,41,2.692582403567252
3,48,6,38,4.403281604540968
3,48,7,17,1.1045361017187256
3,48,8,16,2.302172886644267
3,49,1,42,6.9731628404906765
3,49,2,35,4.505099151777565
3,49,3,41,2.692582403567252
3,49,4,24,5.131093937943448
3,49,5,35,4.505099151777565
3,49,6,42,6.9731628404906765
3,50,1,42,6.9731628404906765
3,50,2,13,9.213851622877105
3,50,3,26,7.094231811831356
3,50,4,24,5.131093937943448
3,50,5,11,8.872554436137442
3,50,6,41,2.692582403567252
3,50,7,42,6.9731628404906765
3,50,8,13,9.213851622877105
3,50,9,40,8.776744840770979
3,51,1,24,5.131093937943448
3,51,2,35,4.505099151777565
3,51,3,38,4.403281604540968
3,51,4,40,8.776744840770979
3,51,5,41,2.692582403567252
3,51,6,24,5.131093937943448
3,51,7,35,4.505099151777565
3,51,8,40,8.776744840770979
3,51,9,41,2.692582403567252
3,52,1,24,5.131093937943448
3,52,2,35,4.505099151777565
3,52,3,38,4.403281604540968
3,52,4,40,8.776744840770979
3,52,5,41,2.692582403567252
3,52,6,38,4.403281604540968
3,52,7,17,1.1045361017187256
3,52,8,16,2.302172886644267
3,53,1,24,5.131093937943448
3,53,2,41,2.692582403567252
3,54,1,24,5.131093937943448
3,54,2,41,2.692582403567252
3,55,1,24,5.131093937943448
3,55,2,13,9.213851622877105
3,55,3,39,5.425751147095126
3,55,4,42,6.9731628404906765
3,55,5,17,1.1045361017187256
3,55,6,35,4.505099151777565
3,55,7,6,2.024845673131659
3,55,8,1,5.21477492812685
3,55,9,4,6.726812023536855
3,56,1,24,5.131093937943448
3,56,2,35,4.505099151777565
3,56,3,38,4.403281604540968
3,56,4,40,8.776744840770979
3,56,5,41,2.692582403567252
3,56,6,38,4.403281604540968
3,56,7,17,1.1045361017187256
3,56,8,16,2.302172886644267
3,57,1,42,6.9731628404906765
3,57,2,35,4.505099151777565
3,57,3,41,2.692582403567252
3,57,4,38,4.403281604540968
3,57,5,24,5.131093937943448
3,57,6,35,4.505099151777565
3,58,1,42,6.9731628404906765
3,58,2,35,4.505099151777565
3,58,3,41,2.692582403567252
3,58,4,38,4.403281604540968
3,58,5,24,5.131093937943448
3,58,6,35,4.505099151777565
3,59,1,24,5.131093937943448
3,59,2,41,2.692582403567252
3,60,1,42,6.9731628404906765
3,60,2,35,4.505099151777565
3,60,3,41,2.692582403567252
3,60,4,38,4.403281604540968
3,60,5,24,5.131093937943448
3,60,6,35,4.505099151777565
3,61,1,24,5.131093937943448
3,61,2,13,9.213851622877105
3,61,3,39,5.425751147095126
3,61,4,40,8.776744840770979
3,61,5,30,4.808846015417836
3,62,1,24,5.131093937943448
3,62,2,35,4.505099151777565
3,62,3,38,4.403281604540968
3,62,4,40,8.776744840770979
3,62,5,41,2.692582403567252
3,62,6,38,4.403281604540968
3,62,7,17,1.1045361017187256
3,62,8,6,2.024845673131659
3,63,1,24,5.131093937943448
3,63,2,13,9.213851622877105
3,63,3,39,5.425751147095126
3,63,4,42,6.9731628404906765
3,63,5,17,1.1045361017187256
3,63,6,35,4.505099151777565
3,63,7,6,2.024845673131659
3,63,8,41,2.692582403567252
3,64,1,24,5.131093937943448
3,64,2,13,9.213851622877105
3,64,3,39,5.425751147095126
3,64,4,42,6.9731628404906765
3,64,5,30,4.808846015417836
3,64,6,11,8.872554436137442
3,64,7,9,8.517954892787092
3,64,8,26,7.094231811831356
3,65,1,42,6.9731628404906765
3,65,2,13,9.213851622877105
3,65,3,26,7.094231811831356
3,65,4,40,8.776744840770979
3,65,5,1,5.21477492812685
3,65,6,4,6.726812023536855
3,66,1,42,6.9731628404906765
3,66,2,35,4.505099151777565
3,66,3,41,2.692582403567252
3,66,4,24,5.131093937943448
3,66,5,35,4.505099151777565
3,66,6,42,6.9731628404906765
3,67,1,42,6.9731628404906765
3,67,2,35,4.505099151777565
3,67,3,41,2.692582403567252
3,67,4,38,4.403281604540968
3,67,5,17,1.1045361017187256
3,67,6,16,2.302172886644267
3,68,1,24,5.131093937943448
3,68,2,13,9.213851622877105
3,68,3,39,5.425751147095126
3,68,4,11,8.872554436137442
3,68,5,17,1.1045361017187256
3,68,6,26,7.094231811831356
3,68,7,6,2.024845673131659
3,69,1,42,6.9731628404906765
3,69,2,11,8.872554436137442
3,69,3,9,8.517954892787092
3,69,4,4,6.726812023536855
3,70,1,24,5.131093937943448
3,70,2,35,4.505099151777565
3,70,3,38,4.403281604540968
3,70,4,40,8.776744840770979
3,70,5,41,2.692582403567252
3,70,6,38,4.403281604540968
3,70,7,17,1.1045361017187256
3,70,8,16,2.302172886644267
3,71,1,24,5.131093937943448
3,71,2,13,9.213851622877105
3,71,3,39,5.425751147095126
3,71,4,42,6.9731628404906765
3,71,5,17,1.1045361017187256
3,71,6,35,4.505099151777565
3,71,7,6,2.024845673131659
3,71,8,41,2.692582403567252
3,72,1,42,6.9731628404906765
3,72,2,13,9.213851622877105
3,72,3,26,7.094231811831356
3,72,4,11,8.872554436137442
3,72,5,11,8.872554436137442
3,72,6,10,10.159724405711012
3,72,7,9,8.517954892787092
3,73,1,42,6.9731628404906765
3,73,2,11,8.872554436137442
3,73,3,9,8.517954892787092
3,73,4,4,6.726812023536855
3,74,1,24,5.131093937943448
3,74,2,41,2.692582403567252
3,75,1,42,6.9731628404906765
3,75,2,35,4.505099151777565
3,75,3,41,2.692582403567252
3,75,4,24,5.131093937943448
3,75,5,35,4.505099151777565
3,75,6,42,6.9731628404906765
3,76,1,42,6.9731628404906765
3,76,2,13,9.213851622877105
3,76,3,26,7.094231811831356
3,76,4,11,8.872554436137442
3,76,5,11,8.872554436137442
3,76,6,9,8.517954892787092
3,76,7,42,6.9731628404906765
3,76,8,24,5.131093937943448
3,76,9,39,5.425751147095126
3,77,1,24,5.131093937943448
3,77,2,35,4.505099151777565
3,77,3,38,4.403281604540968
3,77,4,40,8.776744840770979
3,77,5,41,2.692582403567252
3,77,6,24,5.131093937943448
3,77,7,35,4.505099151777565
3,77,8,41,2.692582403567252
3,78,1,24,5.131093937943448
3,78,2,35,4.505099151777565
3,78,3,38,4.403281604540968
3,78,4,40,8.776744840770979
3,78,5,41,2.692582403567252
3,78,6,38,4.403281604540968
3,78,7,17,1.1045361017187256
3,78,8,16,2.302172886644267
3,79,1,42,6.9731628404906765
3,79,2,11,8.872554436137442
3,79,3,10,10.159724405711012
3,80,1,24,5.131093937943448
3,80,2,41,2.692582403567252
3,81,1,42,6.9731628404906765
3,81,2,35,4.505099151777565
3,81,3,41,2.692582403567252
3,81,4,24,5.131093937943448
3,81,5,35,4.505099151777565
3,81,6,42,6.9731628404906765
3,82,1,42,6.9731628404906765
3,82,2,35,4.505099151777565
3,82,3,41,2.692582403567252
3,82,4,24,5.131093937943448
3,82,5,35,4.505099151777565
3,82,6,42,6.9731628404906765
3,83,1,24,5.131093937943448
3,83,2,35,4.505099151777565
3,83,3,38,4.403281604540968
3,83,4,40,8.776744840770979
3,83,5,41,2.692582403567252
3,83,6,38,4.403281604540968
3,83,7,24,5.131093937943448
3,83,8,13,9.213851622877105
3,83,9,39,5.425751147095126
3,84,1,42,6.9731628404906765
3,84,2,13,9.213851622877105
3,84,3,26,7.094231811831356
3,84,4,24,5.131093937943448
3,84,5,1,5.21477492812685
3,84,6,41,2.692582403567252
3,84,7,4,6.726812023536855
3,85,1,24,5.131093937943448
3,85,2,35,4.505099151777565
3,85,3,38,4.403281604540968
3,85,4,40,8.776744840770979
3,85,5,41,2.692582403567252
3,85,6,38,4.403281604540968
3,85,7,17,1.1045361017187256
3,85,8,16,2.302172886644267
3,86,1,24,5.131093937943448
3,86,2,13,9.213851622877105
3,86,3,39,5.425751147095126
3,86,4,42,6.9731628404906765
3,86,5,30,4.808846015417836
3,86,6,11,8.872554436137442
3,86,7,26,7.094231811831356
3,86,8,1,5.21477492812685
3,87,1,42,6.9731628404906765
3,87,2,11,8.872554436137442
3,87,3,10,10.159724405711012
3,88,1,42,6.9731628404906765
3,88,2,35,4.505099151777565
3,88,3,41,2.692582403567252
3,88,4,38,4.403281604540968
3,88,5,24,5.131093937943448
3,88,6,35,4.505099151777565
3,89,1,24,5.131093937943448
3,89,2,35,4.505099151777565
3,89,3,38,4.403281604540968
3,89,4,40,8.776744840770979
3,89,5,41,2.692582403567252
3,89,6,24,5.131093937943448
3,89,7,35,4.505099151777565
3,89,8,40,8.776744840770979
3,89,9,41,2.692582403567252
3,90,1,24,5.131093937943448
3,90,2,41,2.692582403567252
3,91,1,24,5.131093937943448
3,91,2,13,9.213851622877105
3,91,3,39,5.425751147095126
3,91,4,40,8.776744840770979
3,91,5,30,4.808846015417836
3,92,1,24,5.131093937943448
3,92,2,35,4.505099151777565
3,92,3,38,4.403281604540968
3,92,4,40,8.776744840770979
3,92,5,41,2.692582403567252
3,92,6,38,4.403281604540968
3,92,7,17,1.1045361017187256
3,92,8,16,2.302172886644267
3,93,1,42,6.9731628404906765
3,93,2,11,8.872554436137442
3,93,3,9,8.517954892787092
3,93,4,26,7.094231811831356
3,93,5,1,5.21477492812685
3,93,6,4,6.726812023536855
3,94,1,24,5.131093937943448
3,94,2,13,9.213851622877105
3,94,3,39,5.425751147095126
3,94,4,11,8.872554436137442
3,94,5,17,1.1045361017187256
3,94,6,26,7.094231811831356
3,94,7,6,2.024845673131659
3,95,1,24,5.131093937943448
3,95,2,35,4.505099151777565
3,95,3,38,4.403281604540968
3,95,4,40,8.776744840770979
3,95,5,41,2.692582403567252
3,95,6,38,4.403281604540968
3,95,7,24,5.131093937943448
3,95,8,35,4.505099151777565
3,96,1,24,5.131093937943448
3,96,2,41,2.692582403567252
3,97,1,24,5.131093937943448
3,97,2,13,9.213851622877105
3,97,3,39,5.425751147095126
3,97,4,42,6.9731628404906765
3,97,5,30,4.808846015417836
3,97,6,11,8.872554436137442
3,97,7,26,7.094231811831356
3,97,8,1,5.21477492812685
3,98,1,24,5.131093937943448
3,98,2,35,4.505099151777565
3,98,3,38,4.403281604540968
3,98,4,40,8.776744840770979
3,98,5,41,2.692582403567252
3,98,6,38,4.403281604540968
3,98,7,17,1.1045361017187256
3,98,8,6,2.024845673131659
3,99,1,24,5.131093937943448
3,99,2,41,2.692582403567252
4,0,1,7,4.031128874149275
4,0,2,12,6.18465843842649
4,0,3,31,2.024845673131659
4,0,4,25,6.835365551469958
4,0,5,23,8.26513762740827
4,1,1,8,7.632168761236874
4,1,2,40,9.617692030835672
4,1,3,42,7.074995092263708
4,2,1,8,7.632168761236874
4,2,2,40,9.617692030835672
4,2,3,42,7.074995092263708
4,3,1,8,7.632168761236874
4,3,2,12,6.18465843842649
4,3,3,22,9.192388155425116
4,3,4,25,6.835365551469958
4,3,5,17,4.338316223412143
4,4,1,7,4.031128874149275
4,4,2,12,6.18465843842649
4,4,3,31,2.024845673131659
4,4,4,25,6.835365551469958
4,4,5,23,8.26513762740827
4,5,1,7,4.031128874149275
4,5,2,3,4.258977446393545
4,5,3,33,1.334166406412634
4,5,4,31,2.024845673131659
4,6,1,7,4.031128874149275
4,6,2,12,6.18465843842649
4,6,3,31,2.024845673131659
4,6,4,25,6.835365551469958
4,6,5,16,6.551316897114637
4,6,6,23,8.26513762740827
4,7,1,7,4.031128874149275
4,7,2,17,4.338316223412143
4,7,3,28,5.70087712549569
4,7,4,12,6.18465843842649
4,7,5,30,6.433419688539594
4,7,6,25,6.835365551469958
4,8,1,8,7.632168761236874
4,8,2,9,10.124228365658292
4,8,3,28,5.70087712549569
4,8,4,34,8.860022573334675
4,8,5,30,6.433419688539594
4,9,1,7,4.031128874149275
4,9,2,12,6.18465843842649
4,9,3,31,2.024845673131659
4,9,4,25,6.835365551469958
4,9,5,17,4.338316223412143
4,9,6,7,4.031128874149275
4,9,7,28,5.70087712549569
4,10,1,8,7.632168761236874
4,10,2,40,9.617692030835672
4,10,3,42,7.074995092263708
4,11,1,8,7.632168761236874
4,11,2,9,10.124228365658292
4,11,3,28,5.70087712549569
4,11,4,34,8.860022573334675
4,11,5,30,6.433419688539594
4,12,1,7,4.031128874149275
4,12,2,12,6.18465843842649
4,12,3,31,2.024845673131659
4,12,4,25,6.835365551469958
4,12,5,23,8.26513762740827
4,13,1,7,4.031128874149275
4,13,2,3,4.258977446393545
4,13,3,33,1.334166406412634
4,13,4,39,3.2466623363895746
4,13,5,38,3.972562145517676
4,13,6,21,6.9677387089391765
4,14,1,7,4.031128874149275
4,14,2,12,6.18465843842649
4,14,3,31,2.024845673131659
4,14,4,25,6.835365551469958
4,14,5,17,4.338316223412143
4,14,6,7,4.031128874149275
4,14,7,28,5.70087712549569
4,15,1,7,4.031128874149275
4,15,2,12,6.18465843842649
4,15,3,31,2.024845673131659
4,15,4,25,6.835365551469958
4,15,5,16,6.551316897114637
4,15,6,23,8.26513762740827
4,16,1,7,4.031128874149275
4,16,2,12,6.18465843842649
4,16,3,31,2.024845673131659
4,16,4,25,6.835365551469958
4,16,5,23,8.26513762740827
4,17,1,8,7.632168761236874
4,17,2,9,10.124228365658292
4,17,3,28,5.70087712549569
4,17,4,34,8.860022573334675
4,17,5,7,4.031128874149275
4,17,6,3,4.258977446393545
4,17,7,33,1.334166406412634
4,17,8,30,6.433419688539594
4,17,9,31,2.024845673131659
4,18,1,7,4.031128874149275
4,18,2,12,6.18465843842649
4,18,3,31,2.024845673131659
4,18,4,25,6.835365551469958
4,18,5,17,4.338316223412143
4,18,6,7,4.031128874149275
4,18,7,28,5.70087712549569
4,19,1,8,7.632168761236874
4,19,2,9,10.124228365658292
4,19,3,28,5.70087712549569
4,19,4,34,8.860022573334675
4,19,5,30,6.433419688539594
4,20,1,8,7.632168761236874
4,20,2,12,6.18465843842649
4,20,3,22,9.192388155425116
4,20,4,25,6.835365551469958
4,20,5,17,4.338316223412143
4,21,1,7,4.031128874149275
4,21,2,17,4.338316223412143
4,21,3,28,5.70087712549569
4,21,4,12,6.18465843842649
4,21,5,30,6.433419688539594
4,21,6,25,6.835365551469958
4,22,1,8,7.632168761236874
4,22,2,9,10.124228365658292
4,22,3,12,6.18465843842649
4,22,4,22,9.192388155425116
4,22,5,25,6.835365551469958
4,22,6,16,6.551316897114637
4,22,7,23,8.26513762740827
4,23,1,7,4.031128874149275
4,23,2,12,6.18465843842649
4,23,3,31,2.024845673131659
4,23,4,25,6.835365551469958
4,23,5,23,8.26513762740827
4,24,1,8,7.632168761236874
