round,rep,n_actions,first_center_dist,last_center_dist,last_minus_first,slope,mean_center_dist,min_center_dist,max_center_dist
2,82,2,3.9228674319799395,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.9228674319799395,6.370371469000942
2,83,7,3.9228674319799395,3.9228674319799395,0.0,0.3147070713046882,6.193528931854334,3.9228674319799395,9.62405574482982
2,84,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,85,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,86,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,87,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,88,2,3.9228674319799395,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.9228674319799395,6.370371469000942
2,89,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,90,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,91,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,92,6,6.324555320336759,3.0413812651491097,-3.2831740551876494,-0.8639856665751158,3.395057108339844,0.3726779962499656,6.324555320336759
2,93,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,94,4,6.324555320336759,4.83620604284897,-1.4883492774877887,-0.3119815652621097,5.2551716814978,4.257346591481601,6.324555320336759
2,95,6,3.9228674319799395,8.980882473343028,5.058015041363088,1.2049325388256698,6.860452927390571,3.9228674319799395,9.62405574482982
2,96,7,2.102379604162864,5.667892024377317,3.565512420214453,0.7561069318560119,3.61660830362907,0.3726779962499656,5.667892024377317
2,97,8,2.102379604162864,2.102379604162864,0.0,0.29392452527612667,3.25101153708383,0.3726779962499656,5.60257877132387
2,98,6,3.9228674319799395,9.300537618869138,5.377670186889198,1.250597559615114,6.913728784978256,3.9228674319799395,9.62405574482982
2,99,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
3,0,8,5.131093937943448,4.505099151777565,-0.625994786165883,-0.08733514297066063,4.943534579107774,2.692582403567252,8.776744840770979
3,1,8,5.131093937943448,2.692582403567252,-2.4385115343761963,-0.24964650211463885,4.72969717898606,2.692582403567252,8.776744840770979
3,2,5,5.131093937943448,4.808846015417836,-0.3222479225256123,-0.10816026271573502,6.671257512820898,4.808846015417836,9.213851622877105
3,3,5,5.131093937943448,4.808846015417836,-0.3222479225256123,-0.10816026271573502,6.671257512820898,4.808846015417836,9.213851622877105
